index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
20,714,11,3,3,5,10,15,-5,12,2018,24,141
21,860,12,3,1,8,13,20,-7,10,2018,24,141
22,729,13,1,5,7,8,17,-9,8,2018,24,141
1,727,12,10,2,0,20,6,14,32,2018,25,141
2,535,13,9,2,2,16,7,9,29,2018,25,141
3,544,12,8,4,0,23,5,18,28,2018,25,141
4,722,13,7,6,0,20,9,11,27,2018,25,141
5,711,13,8,3,2,15,6,9,27,2018,25,141
6,798,12,8,2,2,20,9,11,26,2018,25,141
7,715,13,7,4,2,17,8,9,25,2018,25,141
8,724,12,6,5,1,19,7,12,23,2018,25,141
9,723,13,6,5,2,16,8,8,23,2018,25,141
10,534,12,5,7,0,20,7,13,22,2018,25,141
11,717,12,7,1,4,19,12,7,22,2018,25,141
12,731,13,6,4,3,16,11,5,22,2018,25,141
13,718,12,6,4,2,15,12,3,22,2018,25,141
14,719,13,5,6,2,13,10,3,21,2018,25,141
15,861,12,5,4,3,12,12,0,19,2018,25,141
16,797,13,4,6,3,12,10,2,18,2018,25,141
17,716,13,5,3,5,18,18,0,18,2018,25,141
18,713,12,3,6,3,20,20,0,15,2018,25,141
19,714,12,4,3,5,11,15,-4,15,2018,25,141
20,732,12,3,5,4,11,14,-3,14,2018,25,141
21,860,13,3,2,8,14,21,-7,11,2018,25,141
22,729,13,1,5,7,8,17,-9,8,2018,25,141
1,727,12,10,2,0,20,6,14,32,2018,26,141
2,544,13,8,5,0,24,6,18,29,2018,26,141
3,798,13,9,2,2,23,9,14,29,2018,26,141
4,535,13,9,2,2,16,7,9,29,2018,26,141
5,722,13,7,6,0,20,9,11,27,2018,26,141
6,711,13,8,3,2,15,6,9,27,2018,26,141
7,724,13,7,5,1,21,7,14,26,2018,26,141
8,534,13,6,7,0,21,7,14,25,2018,26,141
9,715,13,7,4,2,17,8,9,25,2018,26,141
10,718,13,7,4,2,16,12,4,25,2018,26,141
11,723,13,6,5,2,16,8,8,23,2018,26,141
12,717,13,7,2,4,20,13,7,23,2018,26,141
13,731,13,6,4,3,16,11,5,22,2018,26,141
14,797,14,5,6,3,14,10,4,21,2018,26,141
15,719,13,5,6,2,13,10,3,21,2018,26,141
16,861,13,5,4,4,12,13,-1,19,2018,26,141
17,716,13,5,3,5,18,18,0,18,2018,26,141
18,713,13,3,6,4,21,22,-1,15,2018,26,141
19,732,13,3,6,4,11,14,-3,15,2018,26,141
20,714,12,4,3,5,11,15,-4,15,2018,26,141
21,860,13,3,2,8,14,21,-7,11,2018,26,141
22,729,14,1,5,8,8,18,-10,8,2018,26,141
1,727,13,11,2,0,21,6,15,35,2018,27,141
2,711,14,9,3,2,17,6,11,30,2018,27,141
3,535,14,9,3,2,16,7,9,30,2018,27,141
4,544,13,8,5,0,24,6,18,29,2018,27,141
5,798,13,9,2,2,23,9,14,29,2018,27,141
6,722,14,7,7,0,20,9,11,28,2018,27,141
7,715,14,8,4,2,18,8,10,28,2018,27,141
8,724,13,7,5,1,21,7,14,26,2018,27,141
9,723,14,7,5,2,19,9,10,26,2018,27,141
10,534,13,6,7,0,21,7,14,25,2018,27,141
11,718,13,7,4,2,16,12,4,25,2018,27,141
12,717,13,7,2,4,20,13,7,23,2018,27,141
13,731,14,6,4,4,18,14,4,22,2018,27,141
14,719,14,5,7,2,15,12,3,22,2018,27,141
15,797,14,5,6,3,14,10,4,21,2018,27,141
16,716,14,5,4,5,20,20,0,19,2018,27,141
17,861,13,5,4,4,12,13,-1,19,2018,27,141
18,713,13,3,6,4,21,22,-1,15,2018,27,141
19,732,13,3,6,4,11,14,-3,15,2018,27,141
20,714,13,4,3,6,13,18,-5,15,2018,27,141
21,860,14,3,2,9,14,22,-8,11,2018,27,141
22,729,14,1,5,8,8,18,-10,8,2018,27,141
1,727,14,12,2,0,22,6,16,38,2018,28,141
2,544,14,8,6,0,26,8,18,30,2018,28,141
3,798,14,9,3,2,24,10,14,30,2018,28,141
4,711,14,9,3,2,17,6,11,30,2018,28,141
5,535,14,9,3,2,16,7,9,30,2018,28,141
6,724,14,8,5,1,22,7,15,29,2018,28,141
7,722,14,7,7,0,20,9,11,28,2018,28,141
8,715,14,8,4,2,18,8,10,28,2018,28,141
9,534,14,6,8,0,22,8,14,26,2018,28,141
10,723,14,7,5,2,19,9,10,26,2018,28,141
11,718,14,7,5,2,17,13,4,26,2018,28,141
12,717,14,7,2,5,21,15,6,23,2018,28,141
13,731,14,6,4,4,18,14,4,22,2018,28,141
14,719,14,5,7,2,15,12,3,22,2018,28,141
15,797,14,5,6,3,14,10,4,21,2018,28,141
16,716,14,5,4,5,20,20,0,19,2018,28,141
17,861,14,5,4,5,12,16,-4,19,2018,28,141
18,713,14,3,7,4,22,23,-1,16,2018,28,141
19,732,14,3,6,5,12,16,-4,15,2018,28,141
20,714,13,4,3,6,13,18,-5,15,2018,28,141
21,860,14,3,2,9,14,22,-8,11,2018,28,141
22,729,15,1,5,9,8,19,-11,8,2018,28,141
1,727,14,12,2,0,22,6,16,38,2018,29,141
2,798,15,10,3,2,25,10,15,33,2018,29,141
3,715,15,9,4,2,19,8,11,31,2018,29,141
4,544,15,8,6,1,26,9,17,30,2018,29,141
5,711,14,9,3,2,17,6,11,30,2018,29,141
6,535,15,9,3,3,17,9,8,30,2018,29,141
7,724,14,8,5,1,22,7,15,29,2018,29,141
8,722,14,7,7,0,20,9,11,28,2018,29,141
9,534,14,6,8,0,22,8,14,26,2018,29,141
10,723,14,7,5,2,19,9,10,26,2018,29,141
11,718,14,7,5,2,17,13,4,26,2018,29,141
12,731,15,7,4,4,19,14,5,25,2018,29,141
13,797,15,6,6,3,15,10,5,24,2018,29,141
14,717,14,7,2,5,21,15,6,23,2018,29,141
15,719,15,5,8,2,16,13,3,23,2018,29,141
16,716,15,6,4,5,21,20,1,22,2018,29,141
17,861,15,6,4,5,14,16,-2,22,2018,29,141
18,714,14,5,3,6,14,18,-4,18,2018,29,141
19,713,14,3,7,4,22,23,-1,16,2018,29,141
20,732,14,3,6,5,12,16,-4,15,2018,29,141
21,860,15,4,2,9,17,22,-5,14,2018,29,141
22,729,15,1,5,9,8,19,-11,8,2018,29,141
1,727,15,13,2,0,25,6,19,41,2018,30,141
2,798,15,10,3,2,25,10,15,33,2018,30,141
3,722,15,8,7,0,21,9,12,31,2018,30,141
4,711,15,9,4,2,18,7,11,31,2018,30,141
5,715,15,9,4,2,19,8,11,31,2018,30,141
6,544,15,8,6,1,26,9,17,30,2018,30,141
7,724,15,8,6,1,23,8,15,30,2018,30,141
8,535,15,9,3,3,17,9,8,30,2018,30,141
9,718,15,8,5,2,19,13,6,29,2018,30,141
10,723,15,7,6,2,19,9,10,27,2018,30,141
11,534,15,6,8,1,23,10,13,26,2018,30,141
12,731,15,7,4,4,19,14,5,25,2018,30,141
13,717,15,7,3,5,22,16,6,24,2018,30,141
14,797,15,6,6,3,15,10,5,24,2018,30,141
15,719,15,5,8,2,16,13,3,23,2018,30,141
16,716,15,6,4,5,21,20,1,22,2018,30,141
17,861,15,6,4,5,14,16,-2,22,2018,30,141
18,732,15,4,6,5,13,16,-3,18,2018,30,141
19,714,14,5,3,6,14,18,-4,18,2018,30,141
20,713,15,3,7,5,23,25,-2,16,2018,30,141
21,860,15,4,2,9,17,22,-5,14,2018,30,141
22,729,16,1,5,10,8,20,-12,8,2018,30,141
1,727,15,13,2,0,25,6,19,41,2018,31,141
2,798,16,11,3,2,28,10,18,36,2018,31,141
3,715,16,9,5,2,20,9,11,32,2018,31,141
4,544,16,8,7,1,26,9,17,31,2018,31,141
5,724,16,8,7,1,24,9,15,31,2018,31,141
6,722,15,8,7,0,21,9,12,31,2018,31,141
7,711,15,9,4,2,18,7,11,31,2018,31,141
8,535,15,9,3,3,17,9,8,30,2018,31,141
9,718,15,8,5,2,19,13,6,29,2018,31,141
10,731,16,8,4,4,20,14,6,28,2018,31,141
11,723,15,7,6,2,19,9,10,27,2018,31,141
12,797,16,7,6,3,18,11,7,27,2018,31,141
13,534,15,6,8,1,23,10,13,26,2018,31,141
14,719,16,6,8,2,19,15,4,26,2018,31,141
15,861,16,7,4,5,18,16,2,25,2018,31,141
16,717,15,7,3,5,22,16,6,24,2018,31,141
17,716,16,6,4,6,21,23,-2,22,2018,31,141
18,732,15,4,6,5,13,16,-3,18,2018,31,141
19,714,15,5,3,7,14,19,-5,18,2018,31,141
20,860,16,5,2,9,18,22,-4,17,2018,31,141
21,713,15,3,7,5,23,25,-2,16,2018,31,141
22,729,16,1,5,10,8,20,-12,8,2018,31,141
1,727,16,14,2,0,26,6,20,44,2018,32,141
2,798,16,11,3,2,28,10,18,36,2018,32,141
3,722,16,8,8,0,23,11,12,32,2018,32,141
4,711,16,9,5,2,18,7,11,32,2018,32,141
5,715,16,9,5,2,20,9,11,32,2018,32,141
6,544,16,8,7,1,26,9,17,31,2018,32,141
7,724,16,8,7,1,24,9,15,31,2018,32,141
8,535,16,9,4,3,18,10,8,31,2018,32,141
9,718,16,8,6,2,20,14,6,30,2018,32,141
10,723,16,7,7,2,21,11,10,28,2018,32,141
11,731,16,8,4,4,20,14,6,28,2018,32,141
12,797,16,7,6,3,18,11,7,27,2018,32,141
13,717,16,8,3,5,24,17,7,27,2018,32,141
14,534,16,6,8,2,23,11,12,26,2018,32,141
15,719,16,6,8,2,19,15,4,26,2018,32,141
16,861,16,7,4,5,18,16,2,25,2018,32,141
17,716,16,6,4,6,21,23,-2,22,2018,32,141
18,732,16,5,6,5,16,16,0,21,2018,32,141
19,713,16,4,7,5,26,27,-1,19,2018,32,141
20,714,15,5,3,7,14,19,-5,18,2018,32,141
21,860,16,5,2,9,18,22,-4,17,2018,32,141
22,729,17,1,5,11,8,21,-13,8,2018,32,141
1,727,16,14,2,0,26,6,20,44,2018,33,141
2,798,17,12,3,2,29,10,19,39,2018,33,141
3,715,17,10,5,2,21,9,12,35,2018,33,141
4,724,17,8,8,1,27,12,15,32,2018,33,141
5,722,16,8,8,0,23,11,12,32,2018,33,141
6,711,17,9,5,3,18,8,10,32,2018,33,141
7,544,17,8,7,2,26,11,15,31,2018,33,141
8,535,16,9,4,3,18,10,8,31,2018,33,141
9,718,17,8,7,2,21,15,6,31,2018,33,141
10,797,17,8,6,3,19,11,8,30,2018,33,141
11,723,16,7,7,2,21,11,10,28,2018,33,141
12,731,16,8,4,4,20,14,6,28,2018,33,141
13,717,16,8,3,5,24,17,7,27,2018,33,141
14,534,16,6,8,2,23,11,12,26,2018,33,141
15,719,17,6,8,3,19,16,3,26,2018,33,141
16,861,16,7,4,5,18,16,2,25,2018,33,141
17,716,17,6,5,6,23,25,-2,23,2018,33,141
18,732,16,5,6,5,16,16,0,21,2018,33,141
19,714,16,6,3,7,16,19,-3,21,2018,33,141
20,860,17,6,2,9,19,22,-3,20,2018,33,141
21,713,16,4,7,5,26,27,-1,19,2018,33,141
22,729,17,1,5,11,8,21,-13,8,2018,33,141
1,727,17,15,2,0,28,7,21,47,2018,34,141
2,798,17,12,3,2,29,10,19,39,2018,34,141
3,715,17,10,5,2,21,9,12,35,2018,34,141
4,722,17,8,9,0,24,12,12,33,2018,34,141
5,724,17,8,8,1,27,12,15,32,2018,34,141
6,711,17,9,5,3,18,8,10,32,2018,34,141
7,544,17,8,7,2,26,11,15,31,2018,34,141
8,723,17,8,7,2,24,11,13,31,2018,34,141
9,535,17,9,4,4,19,12,7,31,2018,34,141
10,731,17,9,4,4,21,14,7,31,2018,34,141
11,718,17,8,7,2,21,15,6,31,2018,34,141
12,797,17,8,6,3,19,11,8,30,2018,34,141
13,717,17,8,4,5,25,18,7,28,2018,34,141
14,534,17,6,8,3,23,14,9,26,2018,34,141
15,719,17,6,8,3,19,16,3,26,2018,34,141
16,861,17,7,4,6,19,19,0,25,2018,34,141
17,716,17,6,5,6,23,25,-2,23,2018,34,141
18,732,17,5,6,6,16,18,-2,21,2018,34,141
19,714,16,6,3,7,16,19,-3,21,2018,34,141
20,860,17,6,2,9,19,22,-3,20,2018,34,141
21,713,17,4,7,6,26,31,-5,19,2018,34,141
22,729,18,1,5,12,8,22,-14,8,2018,34,141
1,727,17,15,2,0,28,7,21,47,2018,35,141
2,798,18,13,3,2,31,10,21,42,2018,35,141
3,722,18,9,9,0,28,14,14,36,2018,35,141
4,724,18,9,8,1,29,13,16,35,2018,35,141
5,715,17,10,5,2,21,9,12,35,2018,35,141
6,711,18,9,5,4,19,12,7,32,2018,35,141
7,718,18,8,8,2,24,18,6,32,2018,35,141
8,544,18,8,7,3,27,13,14,31,2018,35,141
9,723,17,8,7,2,24,11,13,31,2018,35,141
10,535,17,9,4,4,19,12,7,31,2018,35,141
11,731,17,9,4,4,21,14,7,31,2018,35,141
12,797,18,8,6,4,20,13,7,30,2018,35,141
13,717,17,8,4,5,25,18,7,28,2018,35,141
14,534,17,6,8,3,23,14,9,26,2018,35,141
15,719,18,6,8,4,20,19,1,26,2018,35,141
16,861,17,7,4,6,19,19,0,25,2018,35,141
17,732,18,6,6,6,17,18,-1,24,2018,35,141
18,716,18,6,5,7,24,27,-3,23,2018,35,141
19,714,17,6,4,7,16,19,-3,22,2018,35,141
20,860,17,6,2,9,19,22,-3,20,2018,35,141
21,713,17,4,7,6,26,31,-5,19,2018,35,141
22,729,18,1,5,12,8,22,-14,8,2018,35,141
1,727,18,16,2,0,30,7,23,50,2018,36,141
2,798,18,13,3,2,31,10,21,42,2018,36,141
3,715,18,11,5,2,23,9,14,38,2018,36,141
4,722,18,9,9,0,28,14,14,36,2018,36,141
5,724,18,9,8,1,29,13,16,35,2018,36,141
6,711,18,9,5,4,19,12,7,32,2018,36,141
7,731,18,9,5,4,22,15,7,32,2018,36,141
8,718,18,8,8,2,24,18,6,32,2018,36,141
9,544,18,8,7,3,27,13,14,31,2018,36,141
10,723,18,8,7,3,24,12,12,31,2018,36,141
11,535,18,9,4,5,19,13,6,31,2018,36,141
12,797,18,8,6,4,20,13,7,30,2018,36,141
13,534,18,7,8,3,27,15,12,29,2018,36,141
14,717,18,8,4,6,26,20,6,28,2018,36,141
15,719,18,6,8,4,20,19,1,26,2018,36,141
16,861,18,7,5,6,20,20,0,26,2018,36,141
17,732,18,6,6,6,17,18,-1,24,2018,36,141
18,860,18,7,2,9,20,22,-2,23,2018,36,141
19,716,18,6,5,7,24,27,-3,23,2018,36,141
20,714,17,6,4,7,16,19,-3,22,2018,36,141
21,713,18,4,7,7,26,34,-8,19,2018,36,141
22,729,19,1,5,13,8,23,-15,8,2018,36,141
1,727,18,16,2,0,30,7,23,50,2018,37,141
2,798,19,14,3,2,33,11,22,45,2018,37,141
3,715,18,11,5,2,23,9,14,38,2018,37,141
4,722,19,9,10,0,28,14,14,37,2018,37,141
5,724,19,9,9,1,30,14,16,36,2018,37,141
6,797,19,9,6,4,22,14,8,33,2018,37,141
7,711,19,9,6,4,19,12,7,33,2018,37,141
8,718,19,8,9,2,25,19,6,33,2018,37,141
9,731,18,9,5,4,22,15,7,32,2018,37,141
10,544,18,8,7,3,27,13,14,31,2018,37,141
11,723,18,8,7,3,24,12,12,31,2018,37,141
12,535,18,9,4,5,19,13,6,31,2018,37,141
13,534,18,7,8,3,27,15,12,29,2018,37,141
14,719,19,7,8,4,22,20,2,29,2018,37,141
15,717,18,8,4,6,26,20,6,28,2018,37,141
16,861,18,7,5,6,20,20,0,26,2018,37,141
17,716,19,7,5,7,28,29,-1,26,2018,37,141
18,732,19,6,6,7,17,19,-2,24,2018,37,141
19,860,18,7,2,9,20,22,-2,23,2018,37,141
20,714,18,6,4,8,16,20,-4,22,2018,37,141
21,713,19,5,7,7,27,34,-7,22,2018,37,141
22,729,19,1,5,13,8,23,-15,8,2018,37,141
1,727,19,17,2,0,31,7,24,53,2018,38,141
2,798,19,14,3,2,33,11,22,45,2018,38,141
3,715,19,12,5,2,25,10,15,41,2018,38,141
4,722,19,9,10,0,28,14,14,37,2018,38,141
5,724,19,9,9,1,30,14,16,36,2018,38,141
6,723,19,9,7,3,29,15,14,34,2018,38,141
7,535,19,10,4,5,22,13,9,34,2018,38,141
8,797,19,9,6,4,22,14,8,33,2018,38,141
9,711,19,9,6,4,19,12,7,33,2018,38,141
10,731,19,9,6,4,22,15,7,33,2018,38,141
11,718,19,8,9,2,25,19,6,33,2018,38,141
12,544,19,8,8,3,28,14,14,32,2018,38,141
13,534,19,8,8,3,28,15,13,32,2018,38,141
14,717,19,9,4,6,28,20,8,31,2018,38,141
15,719,19,7,8,4,22,20,2,29,2018,38,141
16,716,19,7,5,7,28,29,-1,26,2018,38,141
17,861,19,7,5,7,22,23,-1,26,2018,38,141
18,714,19,7,4,8,18,21,-3,25,2018,38,141
19,732,19,6,6,7,17,19,-2,24,2018,38,141
20,860,19,7,2,10,20,25,-5,23,2018,38,141
21,713,19,5,7,7,27,34,-7,22,2018,38,141
22,729,19,1,5,13,8,23,-15,8,2018,38,141
1,727,19,17,2,0,31,7,24,53,2018,39,141
2,798,20,15,3,2,34,11,23,48,2018,39,141
3,715,19,12,5,2,25,10,15,41,2018,39,141
4,724,20,9,10,1,30,14,16,37,2018,39,141
5,722,20,9,10,1,28,15,13,37,2018,39,141
6,797,20,10,6,4,25,14,11,36,2018,39,141
7,718,20,9,9,2,26,19,7,36,2018,39,141
8,534,20,9,8,3,31,17,14,35,2018,39,141
9,723,19,9,7,3,29,15,14,34,2018,39,141
10,535,19,10,4,5,22,13,9,34,2018,39,141
11,731,19,9,6,4,22,15,7,33,2018,39,141
12,711,20,9,6,5,19,13,6,33,2018,39,141
13,544,19,8,8,3,28,14,14,32,2018,39,141
14,717,19,9,4,6,28,20,8,31,2018,39,141
15,719,19,7,8,4,22,20,2,29,2018,39,141
16,716,20,8,5,7,29,29,0,29,2018,39,141
17,732,20,7,6,7,21,21,0,27,2018,39,141
18,861,19,7,5,7,22,23,-1,26,2018,39,141
19,714,19,7,4,8,18,21,-3,25,2018,39,141
20,713,20,6,7,7,31,37,-6,25,2018,39,141
21,860,19,7,2,10,20,25,-5,23,2018,39,141
22,729,20,1,5,14,8,24,-16,8,2018,39,141
1,727,20,18,2,0,33,7,26,56,2018,40,141
2,798,20,15,3,2,34,11,23,48,2018,40,141
3,715,20,12,6,2,26,11,15,42,2018,40,141
4,724,20,9,10,1,30,14,16,37,2018,40,141
5,722,20,9,10,1,28,15,13,37,2018,40,141
6,535,20,11,4,5,25,14,11,37,2018,40,141
7,797,20,10,6,4,25,14,11,36,2018,40,141
8,718,20,9,9,2,26,19,7,36,2018,40,141
9,544,20,9,8,3,29,14,15,35,2018,40,141
10,723,20,9,8,3,29,15,14,35,2018,40,141
11,534,20,9,8,3,31,17,14,35,2018,40,141
12,717,20,10,4,6,29,20,9,34,2018,40,141
13,711,20,9,6,5,19,13,6,33,2018,40,141
14,731,20,9,6,5,22,17,5,33,2018,40,141
15,719,20,8,8,4,24,21,3,32,2018,40,141
16,716,20,8,5,7,29,29,0,29,2018,40,141
17,732,20,7,6,7,21,21,0,27,2018,40,141
18,861,20,7,6,7,22,23,-1,27,2018,40,141
19,714,20,7,5,8,21,24,-3,26,2018,40,141
20,713,20,6,7,7,31,37,-6,25,2018,40,141
21,860,20,7,3,10,20,25,-5,24,2018,40,141
22,729,20,1,5,14,8,24,-16,8,2018,40,141
1,727,20,18,2,0,33,7,26,56,2018,41,141
2,798,21,15,4,2,35,12,23,49,2018,41,141
3,715,20,12,6,2,26,11,15,42,2018,41,141
4,718,21,10,9,2,30,22,8,39,2018,41,141
5,724,21,9,10,2,30,15,15,37,2018,41,141
6,722,21,9,10,2,29,17,12,37,2018,41,141
7,797,21,10,7,4,25,14,11,37,2018,41,141
8,535,20,11,4,5,25,14,11,37,2018,41,141
9,534,21,9,9,3,31,17,14,36,2018,41,141
10,544,20,9,8,3,29,14,15,35,2018,41,141
11,723,20,9,8,3,29,15,14,35,2018,41,141
12,717,20,10,4,6,29,20,9,34,2018,41,141
13,711,21,9,6,6,19,14,5,33,2018,41,141
14,731,20,9,6,5,22,17,5,33,2018,41,141
15,719,20,8,8,4,24,21,3,32,2018,41,141
16,716,21,8,6,7,29,29,0,30,2018,41,141
17,732,21,7,7,7,21,21,0,28,2018,41,141
18,861,20,7,6,7,22,23,-1,27,2018,41,141
19,714,20,7,5,8,21,24,-3,26,2018,41,141
20,713,21,6,7,8,33,40,-7,25,2018,41,141
21,860,20,7,3,10,20,25,-5,24,2018,41,141
22,729,21,1,5,15,8,25,-17,8,2018,41,141
1,727,21,19,2,0,34,7,27,59,2018,42,141
2,798,21,15,4,2,35,12,23,49,2018,42,141
3,715,21,13,6,2,28,12,16,45,2018,42,141
4,535,21,12,4,5,28,14,14,40,2018,42,141
5,718,21,10,9,2,30,22,8,39,2018,42,141
6,723,21,10,8,3,32,15,17,38,2018,42,141
7,544,21,10,8,3,31,14,17,38,2018,42,141
8,724,21,9,10,2,30,15,15,37,2018,42,141
9,722,21,9,10,2,29,17,12,37,2018,42,141
10,797,21,10,7,4,25,14,11,37,2018,42,141
11,534,21,9,9,3,31,17,14,36,2018,42,141
12,731,21,10,6,5,23,17,6,36,2018,42,141
13,717,21,10,5,6,30,21,9,35,2018,42,141
14,719,21,9,8,4,25,21,4,35,2018,42,141
15,711,21,9,6,6,19,14,5,33,2018,42,141
16,716,21,8,6,7,29,29,0,30,2018,42,141
17,861,21,8,6,7,23,23,0,30,2018,42,141
18,732,21,7,7,7,21,21,0,28,2018,42,141
19,714,21,7,6,8,22,25,-3,27,2018,42,141
20,860,21,7,4,10,20,25,-5,25,2018,42,141
21,713,21,6,7,8,33,40,-7,25,2018,42,141
22,729,21,1,5,15,8,25,-17,8,2018,42,141
1,723,1,1,0,0,3,0,3,3,2019,1,141
2,724,1,1,0,0,3,1,2,3,2019,1,141
3,732,1,1,0,0,2,0,2,3,2019,1,141
4,544,1,1,0,0,3,2,1,3,2019,1,141
5,547,1,0,1,0,1,1,0,1,2019,1,141
6,716,1,0,1,0,0,0,0,1,2019,1,141
7,728,1,0,1,0,2,2,0,1,2019,1,141
8,534,1,0,0,1,0,1,-1,0,2019,1,141
9,717,1,0,0,1,0,1,-1,0,2019,1,141
10,4665,1,0,0,1,0,1,-1,0,2019,1,141
11,797,1,0,0,1,0,2,-2,0,2019,1,141
1,723,1,1,0,0,3,0,3,3,2019,2,141
2,724,1,1,0,0,3,1,2,3,2019,2,141
3,726,1,1,0,0,3,1,2,3,2019,2,141
4,732,1,1,0,0,2,0,2,3,2019,2,141
5,722,1,1,0,0,1,0,1,3,2019,2,141
6,544,1,1,0,0,3,2,1,3,2019,2,141
7,719,1,1,0,0,3,2,1,3,2019,2,141
8,547,1,0,1,0,1,1,0,1,2019,2,141
9,716,1,0,1,0,0,0,0,1,2019,2,141
10,535,1,0,1,0,1,1,0,1,2019,2,141
11,718,1,0,1,0,1,1,0,1,2019,2,141
12,4907,1,0,1,0,1,1,0,1,2019,2,141
13,728,1,0,1,0,2,2,0,1,2019,2,141
14,731,1,0,1,0,1,1,0,1,2019,2,141
15,4665,2,0,1,1,1,2,-1,1,2019,2,141
16,711,1,0,0,1,1,2,-1,0,2019,2,141
17,860,1,0,0,1,1,2,-1,0,2019,2,141
18,534,1,0,0,1,0,1,-1,0,2019,2,141
19,799,1,0,0,1,1,2,-1,0,2019,2,141
20,717,1,0,0,1,0,1,-1,0,2019,2,141
21,797,1,0,0,1,0,2,-2,0,2019,2,141
1,723,2,2,0,0,4,0,4,6,2019,3,141
2,724,2,2,0,0,5,2,3,6,2019,3,141
3,732,2,2,0,0,3,0,3,6,2019,3,141
4,4907,2,1,1,0,5,1,4,4,2019,3,141
5,728,2,1,1,0,5,3,2,4,2019,3,141
6,731,2,1,1,0,3,1,2,4,2019,3,141
7,547,2,1,1,0,2,1,1,4,2019,3,141
8,726,1,1,0,0,3,1,2,3,2019,3,141
9,722,1,1,0,0,1,0,1,3,2019,3,141
10,544,1,1,0,0,3,2,1,3,2019,3,141
11,4906,1,1,0,0,2,1,1,3,2019,3,141
12,717,2,1,0,1,2,1,1,3,2019,3,141
13,719,1,1,0,0,3,2,1,3,2019,3,141
14,535,1,0,1,0,1,1,0,1,2019,3,141
15,718,1,0,1,0,1,1,0,1,2019,3,141
16,534,2,0,1,1,2,3,-1,1,2019,3,141
17,4665,2,0,1,1,1,2,-1,1,2019,3,141
18,716,2,0,1,1,2,4,-2,1,2019,3,141
19,711,1,0,0,1,1,2,-1,0,2019,3,141
20,860,1,0,0,1,1,2,-1,0,2019,3,141
21,799,1,0,0,1,1,2,-1,0,2019,3,141
22,797,1,0,0,1,0,2,-2,0,2019,3,141
1,547,3,2,1,0,5,2,3,7,2019,4,141
2,723,2,2,0,0,4,0,4,6,2019,4,141
3,724,2,2,0,0,5,2,3,6,2019,4,141
4,726,2,2,0,0,4,1,3,6,2019,4,141
5,732,2,2,0,0,3,0,3,6,2019,4,141
6,4907,2,1,1,0,5,1,4,4,2019,4,141
7,728,2,1,1,0,5,3,2,4,2019,4,141
8,731,2,1,1,0,3,1,2,4,2019,4,141
9,4906,2,1,1,0,3,2,1,4,2019,4,141
10,719,2,1,1,0,3,2,1,4,2019,4,141
11,722,1,1,0,0,1,0,1,3,2019,4,141
12,717,2,1,0,1,2,1,1,3,2019,4,141
13,544,2,1,0,1,3,3,0,3,2019,4,141
14,799,2,1,0,1,3,3,0,3,2019,4,141
15,718,1,0,1,0,1,1,0,1,2019,4,141
16,860,2,0,1,1,1,2,-1,1,2019,4,141
17,534,2,0,1,1,2,3,-1,1,2019,4,141
18,535,2,0,1,1,1,2,-1,1,2019,4,141
19,797,2,0,1,1,1,3,-2,1,2019,4,141
20,716,2,0,1,1,2,4,-2,1,2019,4,141
21,4665,3,0,1,2,2,4,-2,1,2019,4,141
22,711,2,0,0,2,1,5,-4,0,2019,4,141
1,724,3,3,0,0,7,2,5,9,2019,5,141
2,732,3,3,0,0,6,1,5,9,2019,5,141
3,728,3,2,1,0,7,3,4,7,2019,5,141
4,547,3,2,1,0,5,2,3,7,2019,5,141
5,723,2,2,0,0,4,0,4,6,2019,5,141
6,726,2,2,0,0,4,1,3,6,2019,5,141
7,717,3,2,0,1,3,1,2,6,2019,5,141
8,4907,3,1,2,0,6,2,4,5,2019,5,141
9,731,3,1,2,0,4,2,2,5,2019,5,141
10,4906,2,1,1,0,3,2,1,4,2019,5,141
11,719,2,1,1,0,3,2,1,4,2019,5,141
12,716,3,1,1,1,4,4,0,4,2019,5,141
13,799,3,1,1,1,4,4,0,4,2019,5,141
14,544,2,1,0,1,3,3,0,3,2019,5,141
15,722,2,1,0,1,1,4,-3,3,2019,5,141
16,860,2,0,1,1,1,2,-1,1,2019,5,141
17,535,2,0,1,1,1,2,-1,1,2019,5,141
18,797,2,0,1,1,1,3,-2,1,2019,5,141
19,718,2,0,1,1,1,3,-2,1,2019,5,141
20,4665,3,0,1,2,2,4,-2,1,2019,5,141
21,534,3,0,1,2,2,6,-4,1,2019,5,141
22,711,2,0,0,2,1,5,-4,0,2019,5,141
1,723,3,3,0,0,7,1,6,9,2019,6,141
2,724,3,3,0,0,7,2,5,9,2019,6,141
3,732,3,3,0,0,6,1,5,9,2019,6,141
4,728,3,2,1,0,7,3,4,7,2019,6,141
5,547,3,2,1,0,5,2,3,7,2019,6,141
6,4906,3,2,1,0,5,3,2,7,2019,6,141
7,726,3,2,0,1,4,2,2,6,2019,6,141
8,717,3,2,0,1,3,1,2,6,2019,6,141
9,4907,3,1,2,0,6,2,4,5,2019,6,141
10,731,3,1,2,0,4,2,2,5,2019,6,141
11,716,4,1,2,1,6,6,0,5,2019,6,141
12,4665,4,1,1,2,6,4,2,4,2019,6,141
13,719,2,1,1,0,3,2,1,4,2019,6,141
14,544,3,1,1,1,6,6,0,4,2019,6,141
